"Source: source_org","Target: target_org","Score","Status Correct"
"https://w3id.org/scholarlydata/person/petros-fafalios","https://w3id.org/scholarlydata/person/pavlos-fafalios","-37.8","correct"
"https://w3id.org/scholarlydata/person/beibei-hu","https://w3id.org/scholarlydata/person/yunhua-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/chengzheng-sun","https://w3id.org/scholarlydata/person/gordon-sun","-100.0","correct"
"https://w3id.org/scholarlydata/person/andy-shin","https://w3id.org/scholarlydata/person/suengwon-shin","-100.0","correct"
"https://w3id.org/scholarlydata/person/yuzuru-tanaka","https://w3id.org/scholarlydata/person/katsumi-tanaka","-56.4","correct"
"https://w3id.org/scholarlydata/person/yun-chi","https://w3id.org/scholarlydata/person/ed-h-chi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/yunhua-hu","https://w3id.org/scholarlydata/person/beibei-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/yunhua-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/mark-sandler","https://w3id.org/scholarlydata/person/roman-sandler","100.0","incorrect"
"https://w3id.org/scholarlydata/person/carolina-fortuna","https://w3id.org/scholarlydata/person/blaz-fortuna","-56.4","correct"
"https://w3id.org/scholarlydata/person/aman-goel","https://w3id.org/scholarlydata/person/ashish-goel","-56.4","correct"
"https://w3id.org/scholarlydata/person/joao-castro","https://w3id.org/scholarlydata/person/harold-castro","-100.0","correct"
"https://w3id.org/scholarlydata/person/andreas-wagner","https://w3id.org/scholarlydata/person/florian-wagner","-50.0","correct"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/hak-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/tobias-kuhn","https://w3id.org/scholarlydata/person/werner-kuhn","-56.4","correct"
"https://w3id.org/scholarlydata/person/barry-smyth","https://w3id.org/scholarlydata/person/maria-smyth","-4.2","correct"
"https://w3id.org/scholarlydata/person/su-myeon-kim","https://w3id.org/scholarlydata/person/su-nam-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/shuangyong-song","https://w3id.org/scholarlydata/person/fuqi-song","-56.4","correct"
"https://w3id.org/scholarlydata/person/daniel-gerber","https://w3id.org/scholarlydata/person/alexandre-gerber","-56.4","correct"
"https://w3id.org/scholarlydata/person/wook-shin-han","https://w3id.org/scholarlydata/person/dingyi-han","100.0","incorrect"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/vincent-michel","https://w3id.org/scholarlydata/person/felix-michel","100.0","incorrect"
"https://w3id.org/scholarlydata/person/joseph-davis","https://w3id.org/scholarlydata/person/hugh-c-davis","-56.4","correct"
"https://w3id.org/scholarlydata/person/shenghua-bao","https://w3id.org/scholarlydata/person/jie-bao","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ross-king","https://w3id.org/scholarlydata/person/irwin-king","-56.4","correct"
"https://w3id.org/scholarlydata/person/lei-tang","https://w3id.org/scholarlydata/person/jie-tang","-37.8","correct"
"https://w3id.org/scholarlydata/person/xuehua-shen","https://w3id.org/scholarlydata/person/dou-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/haijie-gu","https://w3id.org/scholarlydata/person/guofei-gu","100.0","incorrect"
"https://w3id.org/scholarlydata/person/makoto-p-kato","https://w3id.org/scholarlydata/person/ayumi-kato","-56.4","correct"
"https://w3id.org/scholarlydata/person/haklae-kim","https://w3id.org/scholarlydata/person/su-nam-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/carlos-rodriguez","https://w3id.org/scholarlydata/person/andrea-rodriguez","-56.4","correct"
"https://w3id.org/scholarlydata/person/rolf-stadler","https://w3id.org/scholarlydata/person/claus-stadler","-50.0","correct"
"https://w3id.org/scholarlydata/person/frederik-janssen","https://w3id.org/scholarlydata/person/jeroen-janssen","-100.0","correct"
"https://w3id.org/scholarlydata/person/nuria-oliver","https://w3id.org/scholarlydata/person/silver-oliver","-56.4","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/xuehua-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/grigoris-antoniou","https://w3id.org/scholarlydata/person/ioannis-antoniou","-50.0","correct"
"https://w3id.org/scholarlydata/person/claudia-lehmann","https://w3id.org/scholarlydata/person/franz-lehmann","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ryan-h-choi","https://w3id.org/scholarlydata/person/yejin-choi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/chengzheng-sun","https://w3id.org/scholarlydata/person/aixin-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/vincenzo-croce","https://w3id.org/scholarlydata/person/danilo-croce","-56.4","correct"
"https://w3id.org/scholarlydata/person/eric-charlton","https://w3id.org/scholarlydata/person/stuart-charlton","-4.2","correct"
"https://w3id.org/scholarlydata/person/james-hendler","https://w3id.org/scholarlydata/person/nigel-shadbolt","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nish-parikh","https://w3id.org/scholarlydata/person/harshil-parikh","-100.0","correct"
"https://w3id.org/scholarlydata/person/kirk-martinez","https://w3id.org/scholarlydata/person/maria-vanina-martinez","-56.4","correct"
"https://w3id.org/scholarlydata/person/matthias-wagner","https://w3id.org/scholarlydata/person/claudia-wagner","-56.4","correct"
"https://w3id.org/scholarlydata/person/rajeev-rastogi","https://w3id.org/scholarlydata/person/vibhor-rastogi","-56.4","correct"
"https://w3id.org/scholarlydata/person/aixin-sun","https://w3id.org/scholarlydata/person/jian-tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/khoi-nguyen-tran","https://w3id.org/scholarlydata/person/thanh-tran","100.0","incorrect"
"https://w3id.org/scholarlydata/person/amit-singh","https://w3id.org/scholarlydata/person/gyanit-singh","-37.8","correct"
"https://w3id.org/scholarlydata/person/xu-ren","https://w3id.org/scholarlydata/person/yuan-ren","-37.8","correct"
"https://w3id.org/scholarlydata/person/stephen-clark","https://w3id.org/scholarlydata/person/kendall-clark","-56.4","correct"
"https://w3id.org/scholarlydata/person/florian-wagner","https://w3id.org/scholarlydata/person/claudia-wagner","100.0","incorrect"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/hak-kim","https://w3id.org/scholarlydata/person/su-myeon-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/jose-manuel-gomez-perez","https://w3id.org/scholarlydata/person/asuncion-gomez-perez","100.0","incorrect"
"https://w3id.org/scholarlydata/person/diego-torres","https://w3id.org/scholarlydata/person/marcos-torres","-100.0","correct"
"https://w3id.org/scholarlydata/person/rachana-pandey","https://w3id.org/scholarlydata/person/sandeep-pandey","100.0","incorrect"
"https://w3id.org/scholarlydata/person/fernando-diaz","https://w3id.org/scholarlydata/person/oscar-diaz","-50.0","correct"
"https://w3id.org/scholarlydata/person/michael-schneider","https://w3id.org/scholarlydata/person/jodi-schneider","-50.0","correct"
"https://w3id.org/scholarlydata/person/john-tang","https://w3id.org/scholarlydata/person/lei-tang","-56.4","correct"
"https://w3id.org/scholarlydata/person/gyanit-singh","https://w3id.org/scholarlydata/person/kapil-singh","100.0","incorrect"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/guoqian-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/janette-lehmann","https://w3id.org/scholarlydata/person/sune-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/miles-osborne","https://w3id.org/scholarlydata/person/francesco-osborne","-4.2","correct"
"https://w3id.org/scholarlydata/person/adrian-klein","https://w3id.org/scholarlydata/person/amit-klein","100.0","incorrect"
"https://w3id.org/scholarlydata/person/neal-lewis","https://w3id.org/scholarlydata/person/david-lewis","100.0","incorrect"
"https://w3id.org/scholarlydata/person/weisong-shi","https://w3id.org/scholarlydata/person/xiaolin-shi","-56.4","correct"
"https://w3id.org/scholarlydata/person/chin-wan-chung","https://w3id.org/scholarlydata/person/jay-kuan-chieh-chung","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/wei-hu","-37.8","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/jing-jiang","100.0","incorrect"
