"Source: source_org","Target: target_org","Score","Status Correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/guoqian-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/romee-houben","https://w3id.org/scholarlydata/person/geert-jan-houben","100.0","incorrect"
"https://w3id.org/scholarlydata/person/aixin-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/kapil-singh","https://w3id.org/scholarlydata/person/amit-singh","-37.8","correct"
"https://w3id.org/scholarlydata/person/wei-shen","https://w3id.org/scholarlydata/person/xuehua-shen","100.0","incorrect"
"https://w3id.org/scholarlydata/person/matt-thompson","https://w3id.org/scholarlydata/person/bryan-thompson","-100.0","correct"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/adrian-klein","https://w3id.org/scholarlydata/person/amit-klein","100.0","incorrect"
"https://w3id.org/scholarlydata/person/debnath-mukherjee","https://w3id.org/scholarlydata/person/arjun-mukherjee","100.0","incorrect"
"https://w3id.org/scholarlydata/person/alicia-diaz","https://w3id.org/scholarlydata/person/oscar-diaz","-56.4","correct"
"https://w3id.org/scholarlydata/person/marco-neumann","https://w3id.org/scholarlydata/person/thomas-neumann","-100.0","correct"
"https://w3id.org/scholarlydata/person/david-ruiz","https://w3id.org/scholarlydata/person/carlos-ruiz","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ruediger-grimm","https://w3id.org/scholarlydata/person/paul-grimm","-56.4","correct"
