"Source: source_org","Target: target_org","Score","Status Correct"
"https://w3id.org/scholarlydata/person/carlos-ruiz","https://w3id.org/scholarlydata/person/david-ruiz","-50.0","correct"
"https://w3id.org/scholarlydata/person/romee-houben","https://w3id.org/scholarlydata/person/geert-jan-houben","100.0","incorrect"
"https://w3id.org/scholarlydata/person/kerry-taylor","https://w3id.org/scholarlydata/person/richard-taylor","-4.2","correct"
"https://w3id.org/scholarlydata/person/calvin-fong","https://w3id.org/scholarlydata/person/brendan-fong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/stephan-grimm","https://w3id.org/scholarlydata/person/paul-grimm","0.0","incorrect"
"https://w3id.org/scholarlydata/person/linyun-fu","https://w3id.org/scholarlydata/person/bo-fu","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/debnath-mukherjee","https://w3id.org/scholarlydata/person/arjun-mukherjee","100.0","incorrect"
"https://w3id.org/scholarlydata/person/deepak-agarwal","https://w3id.org/scholarlydata/person/sudhir-agarwal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/guozhu-dong","https://w3id.org/scholarlydata/person/anlei-dong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/manuel-fernandez","https://w3id.org/scholarlydata/person/javierd-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/wei-hu","https://w3id.org/scholarlydata/person/beibei-hu","-83.7","correct"
"https://w3id.org/scholarlydata/person/bryan-thompson","https://w3id.org/scholarlydata/person/matt-thompson","-100.0","correct"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/wei-hu","-37.8","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/jing-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/rui-cai","https://w3id.org/scholarlydata/person/deng-cai","100.0","incorrect"
