"Source: source_org","Target: target_org","Score","Status"
"https://w3id.org/scholarlydata/person/jing-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/roberto-garcia","https://w3id.org/scholarlydata/person/juan-a-recio-garcia","-25.1","correct"
"https://w3id.org/scholarlydata/person/amit-joshi","https://w3id.org/scholarlydata/person/parag-joshi","-56.4","correct"
"https://w3id.org/scholarlydata/person/ying-ding","https://w3id.org/scholarlydata/person/li-ding","-37.8","correct"
"https://w3id.org/scholarlydata/person/sharad-goel","https://w3id.org/scholarlydata/person/ashish-goel","-56.4","correct"
"https://w3id.org/scholarlydata/person/vania-vidal","https://w3id.org/scholarlydata/person/maria-esther-vidal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/yunhua-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/jie-tang","https://w3id.org/scholarlydata/person/lei-tang","-37.8","correct"
"https://w3id.org/scholarlydata/person/mark-sandler","https://w3id.org/scholarlydata/person/roman-sandler","100.0","incorrect"
"https://w3id.org/scholarlydata/person/carolina-fortuna","https://w3id.org/scholarlydata/person/blaz-fortuna","-56.4","correct"
"https://w3id.org/scholarlydata/person/paul-grimm","https://w3id.org/scholarlydata/person/ruediger-grimm","-56.4","correct"
"https://w3id.org/scholarlydata/person/haklae-kim","https://w3id.org/scholarlydata/person/su-myeon-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/andreas-wagner","https://w3id.org/scholarlydata/person/florian-wagner","-50.0","correct"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/hak-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/su-myeon-kim","https://w3id.org/scholarlydata/person/su-nam-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/daniel-gerber","https://w3id.org/scholarlydata/person/alexandre-gerber","-56.4","correct"
"https://w3id.org/scholarlydata/person/panagiotis-metaxas","https://w3id.org/scholarlydata/person/takis-metaxas","-100.0","correct"
"https://w3id.org/scholarlydata/person/jie-bao","https://w3id.org/scholarlydata/person/shenghua-bao","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nadine-steinmetz","https://w3id.org/scholarlydata/person/ralf-steinmetz","-56.4","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/saurav-sahay","https://w3id.org/scholarlydata/person/ratnesh-sahay","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/jing-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/knud-moeller","https://w3id.org/scholarlydata/person/ralf-moeller","100.0","incorrect"
"https://w3id.org/scholarlydata/person/uli-sattler","https://w3id.org/scholarlydata/person/kai-uwe-sattler","100.0","incorrect"
"https://w3id.org/scholarlydata/person/prithviraj-sen","https://w3id.org/scholarlydata/person/subhabrata-sen","100.0","incorrect"
"https://w3id.org/scholarlydata/person/makoto-p-kato","https://w3id.org/scholarlydata/person/ayumi-kato","-56.4","correct"
"https://w3id.org/scholarlydata/person/jaewoo-kang","https://w3id.org/scholarlydata/person/jeon-hyung-kang","-56.4","correct"
"https://w3id.org/scholarlydata/person/ganesh-ramakrishnan","https://w3id.org/scholarlydata/person/cartic-ramakrishnan","-56.4","correct"
"https://w3id.org/scholarlydata/person/nuria-oliver","https://w3id.org/scholarlydata/person/silver-oliver","-56.4","correct"
"https://w3id.org/scholarlydata/person/claudia-wagner","https://w3id.org/scholarlydata/person/florian-wagner","-50.0","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/xuehua-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/grigoris-antoniou","https://w3id.org/scholarlydata/person/ioannis-antoniou","-50.0","correct"
"https://w3id.org/scholarlydata/person/ryan-h-choi","https://w3id.org/scholarlydata/person/yejin-choi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/james-hendler","https://w3id.org/scholarlydata/person/nigel-shadbolt","100.0","incorrect"
"https://w3id.org/scholarlydata/person/saptarshi-ghosh","https://w3id.org/scholarlydata/person/arpita-ghosh","-56.4","correct"
"https://w3id.org/scholarlydata/person/gyanit-singh","https://w3id.org/scholarlydata/person/amit-singh","-37.8","correct"
"https://w3id.org/scholarlydata/person/cornelia-davis","https://w3id.org/scholarlydata/person/hugh-c-davis","-50.0","correct"
"https://w3id.org/scholarlydata/person/paul-grimm","https://w3id.org/scholarlydata/person/stephan-grimm","-56.4","correct"
"https://w3id.org/scholarlydata/person/alain-mille","https://w3id.org/scholarlydata/person/simon-mille","100.0","incorrect"
"https://w3id.org/scholarlydata/person/joseph-davis","https://w3id.org/scholarlydata/person/cornelia-davis","-56.4","correct"
"https://w3id.org/scholarlydata/person/andrea-rodriguez","https://w3id.org/scholarlydata/person/carlos-rodriguez","-56.4","correct"
"https://w3id.org/scholarlydata/person/rajeev-rastogi","https://w3id.org/scholarlydata/person/vibhor-rastogi","-56.4","correct"
"https://w3id.org/scholarlydata/person/kapil-singh","https://w3id.org/scholarlydata/person/jatinder-singh","-56.4","correct"
"https://w3id.org/scholarlydata/person/khoi-nguyen-tran","https://w3id.org/scholarlydata/person/thanh-tran","100.0","incorrect"
"https://w3id.org/scholarlydata/person/guenter-neumann","https://w3id.org/scholarlydata/person/marco-neumann","100.0","incorrect"
"https://w3id.org/scholarlydata/person/claudia-wagner","https://w3id.org/scholarlydata/person/andreas-wagner","-50.0","correct"
"https://w3id.org/scholarlydata/person/geert-jan-houben","https://w3id.org/scholarlydata/person/romee-houben","-100.0","correct"
"https://w3id.org/scholarlydata/person/james-fan","https://w3id.org/scholarlydata/person/xin-fan","-50.0","correct"
"https://w3id.org/scholarlydata/person/michael-schneider","https://w3id.org/scholarlydata/person/thomas-schneider","0.0","incorrect"
"https://w3id.org/scholarlydata/person/jatinder-singh","https://w3id.org/scholarlydata/person/gyanit-singh","-56.4","correct"
"https://w3id.org/scholarlydata/person/wei-shen","https://w3id.org/scholarlydata/person/dou-shen","-37.8","correct"
"https://w3id.org/scholarlydata/person/jose-manuel-gomez-perez","https://w3id.org/scholarlydata/person/asuncion-gomez-perez","100.0","incorrect"
"https://w3id.org/scholarlydata/person/diego-torres","https://w3id.org/scholarlydata/person/marcos-torres","-100.0","correct"
"https://w3id.org/scholarlydata/person/patrick-jordan","https://w3id.org/scholarlydata/person/katrin-jordan","100.0","incorrect"
"https://w3id.org/scholarlydata/person/cartic-ramakrishnan","https://w3id.org/scholarlydata/person/ganesh-ramakrishnan","-56.4","correct"
"https://w3id.org/scholarlydata/person/michael-schneider","https://w3id.org/scholarlydata/person/jodi-schneider","-50.0","correct"
"https://w3id.org/scholarlydata/person/arun-kumar","https://w3id.org/scholarlydata/person/ravi-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/guoqian-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/romee-houben","https://w3id.org/scholarlydata/person/geert-jan-houben","100.0","incorrect"
"https://w3id.org/scholarlydata/person/aixin-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/atish-das-sarma","https://w3id.org/scholarlydata/person/anish-das-sarma","54.1","incorrect"
"https://w3id.org/scholarlydata/person/calvin-fong","https://w3id.org/scholarlydata/person/brendan-fong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/dingyi-han","https://w3id.org/scholarlydata/person/wook-shin-han","-56.4","correct"
"https://w3id.org/scholarlydata/person/ruediger-grimm","https://w3id.org/scholarlydata/person/stephan-grimm","-4.2","correct"
"https://w3id.org/scholarlydata/person/ulrike-sattler","https://w3id.org/scholarlydata/person/kai-uwe-sattler","-56.4","correct"
"https://w3id.org/scholarlydata/person/janette-lehmann","https://w3id.org/scholarlydata/person/sune-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/jing-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/fuqi-song","https://w3id.org/scholarlydata/person/ruihua-song","-56.4","correct"
"https://w3id.org/scholarlydata/person/bryan-thompson","https://w3id.org/scholarlydata/person/matt-thompson","-100.0","correct"
"https://w3id.org/scholarlydata/person/jeroen-janssen","https://w3id.org/scholarlydata/person/frederik-janssen","-100.0","correct"
"https://w3id.org/scholarlydata/person/xuxian-jiang","https://w3id.org/scholarlydata/person/guoqian-jiang","-37.8","correct"
"https://w3id.org/scholarlydata/person/rui-cai","https://w3id.org/scholarlydata/person/deng-cai","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nigel-shadbolt","https://w3id.org/scholarlydata/person/james-hendler","100.0","incorrect"
