"Source: source_org","Target: target_org","Score","Status"
"https://w3id.org/scholarlydata/person/maria-vanina-martinez","https://w3id.org/scholarlydata/person/kirk-martinez","-56.4","correct"
"https://w3id.org/scholarlydata/person/kai-uwe-krause","https://w3id.org/scholarlydata/person/markus-krause","-56.4","correct"
"https://w3id.org/scholarlydata/person/jingtian-jiang","https://w3id.org/scholarlydata/person/xueyan-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/petros-fafalios","https://w3id.org/scholarlydata/person/pavlos-fafalios","-37.8","correct"
"https://w3id.org/scholarlydata/person/jingtian-jiang","https://w3id.org/scholarlydata/person/jing-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/parag-joshi","https://w3id.org/scholarlydata/person/amit-joshi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/francesco-osborne","https://w3id.org/scholarlydata/person/miles-osborne","-4.2","correct"
"https://w3id.org/scholarlydata/person/ruihua-song","https://w3id.org/scholarlydata/person/yang-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jing-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/tao-sun","https://w3id.org/scholarlydata/person/gordon-sun","-100.0","correct"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/xueyan-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/claudia-lehmann","https://w3id.org/scholarlydata/person/jens-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/sharad-goel","https://w3id.org/scholarlydata/person/ashish-goel","-56.4","correct"
"https://w3id.org/scholarlydata/person/mark-sandler","https://w3id.org/scholarlydata/person/roman-sandler","100.0","incorrect"
"https://w3id.org/scholarlydata/person/carolina-fortuna","https://w3id.org/scholarlydata/person/blaz-fortuna","-56.4","correct"
"https://w3id.org/scholarlydata/person/paul-grimm","https://w3id.org/scholarlydata/person/ruediger-grimm","-56.4","correct"
"https://w3id.org/scholarlydata/person/michael-klein","https://w3id.org/scholarlydata/person/amit-klein","-56.4","correct"
"https://w3id.org/scholarlydata/person/janette-lehmann","https://w3id.org/scholarlydata/person/claudia-lehmann","100.0","incorrect"
"https://w3id.org/scholarlydata/person/joao-castro","https://w3id.org/scholarlydata/person/harold-castro","-100.0","correct"
"https://w3id.org/scholarlydata/person/ashutosh-jagdish-sharma","https://w3id.org/scholarlydata/person/naveen-kumar-sharma","100.0","incorrect"
"https://w3id.org/scholarlydata/person/alex-simov","https://w3id.org/scholarlydata/person/kiril-simov","-50.0","correct"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/hak-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/barry-smyth","https://w3id.org/scholarlydata/person/maria-smyth","-4.2","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/javierd-fernandez","https://w3id.org/scholarlydata/person/miriam-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/james-fan","https://w3id.org/scholarlydata/person/wei-fan","-50.0","correct"
"https://w3id.org/scholarlydata/person/nadine-steinmetz","https://w3id.org/scholarlydata/person/ralf-steinmetz","-56.4","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/jing-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/knud-moeller","https://w3id.org/scholarlydata/person/ralf-moeller","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jingtian-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/deng-cai","https://w3id.org/scholarlydata/person/rui-cai","100.0","incorrect"
"https://w3id.org/scholarlydata/person/claudia-wagner","https://w3id.org/scholarlydata/person/matthias-wagner","100.0","incorrect"
"https://w3id.org/scholarlydata/person/rolf-stadler","https://w3id.org/scholarlydata/person/claus-stadler","-50.0","correct"
"https://w3id.org/scholarlydata/person/frederik-janssen","https://w3id.org/scholarlydata/person/jeroen-janssen","-100.0","correct"
"https://w3id.org/scholarlydata/person/nuria-oliver","https://w3id.org/scholarlydata/person/silver-oliver","-56.4","correct"
"https://w3id.org/scholarlydata/person/thomas-neumann","https://w3id.org/scholarlydata/person/guenter-neumann","-17.3","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/xuehua-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/ravi-kumar","https://w3id.org/scholarlydata/person/arun-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/grigoris-antoniou","https://w3id.org/scholarlydata/person/ioannis-antoniou","-50.0","correct"
"https://w3id.org/scholarlydata/person/chengzheng-sun","https://w3id.org/scholarlydata/person/aixin-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/miriam-fernandez","https://w3id.org/scholarlydata/person/javierd-fernandez","-4.2","correct"
"https://w3id.org/scholarlydata/person/revathy-krishnamurthy","https://w3id.org/scholarlydata/person/ramnandan-krishnamurthy","-56.4","correct"
"https://w3id.org/scholarlydata/person/saptarshi-ghosh","https://w3id.org/scholarlydata/person/arpita-ghosh","-56.4","correct"
"https://w3id.org/scholarlydata/person/sune-lehmann","https://w3id.org/scholarlydata/person/claudia-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/matthias-wagner","https://w3id.org/scholarlydata/person/claudia-wagner","-56.4","correct"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/haklae-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/kapil-singh","https://w3id.org/scholarlydata/person/jatinder-singh","-56.4","correct"
"https://w3id.org/scholarlydata/person/khoi-nguyen-tran","https://w3id.org/scholarlydata/person/thanh-tran","100.0","incorrect"
"https://w3id.org/scholarlydata/person/geert-jan-houben","https://w3id.org/scholarlydata/person/romee-houben","-100.0","correct"
"https://w3id.org/scholarlydata/person/james-fan","https://w3id.org/scholarlydata/person/xin-fan","-50.0","correct"
"https://w3id.org/scholarlydata/person/michael-schneider","https://w3id.org/scholarlydata/person/thomas-schneider","0.0","incorrect"
"https://w3id.org/scholarlydata/person/wei-shen","https://w3id.org/scholarlydata/person/dou-shen","-37.8","correct"
"https://w3id.org/scholarlydata/person/jose-manuel-gomez-perez","https://w3id.org/scholarlydata/person/asuncion-gomez-perez","100.0","incorrect"
"https://w3id.org/scholarlydata/person/diego-torres","https://w3id.org/scholarlydata/person/marcos-torres","-100.0","correct"
"https://w3id.org/scholarlydata/person/yue-lu","https://w3id.org/scholarlydata/person/qin-lu","-37.8","correct"
"https://w3id.org/scholarlydata/person/carlos-ruiz","https://w3id.org/scholarlydata/person/david-ruiz","-50.0","correct"
"https://w3id.org/scholarlydata/person/michael-schneider","https://w3id.org/scholarlydata/person/jodi-schneider","-50.0","correct"
"https://w3id.org/scholarlydata/person/romee-houben","https://w3id.org/scholarlydata/person/geert-jan-houben","100.0","incorrect"
"https://w3id.org/scholarlydata/person/aixin-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/atish-das-sarma","https://w3id.org/scholarlydata/person/anish-das-sarma","54.1","incorrect"
"https://w3id.org/scholarlydata/person/calvin-fong","https://w3id.org/scholarlydata/person/brendan-fong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/dingyi-han","https://w3id.org/scholarlydata/person/wook-shin-han","-56.4","correct"
"https://w3id.org/scholarlydata/person/ruediger-grimm","https://w3id.org/scholarlydata/person/stephan-grimm","-4.2","correct"
"https://w3id.org/scholarlydata/person/juergen-dix","https://w3id.org/scholarlydata/person/alan-dix","-56.4","correct"
"https://w3id.org/scholarlydata/person/ulrike-sattler","https://w3id.org/scholarlydata/person/kai-uwe-sattler","-56.4","correct"
"https://w3id.org/scholarlydata/person/sune-lehmann","https://w3id.org/scholarlydata/person/franz-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/debnath-mukherjee","https://w3id.org/scholarlydata/person/arjun-mukherjee","100.0","incorrect"
"https://w3id.org/scholarlydata/person/deepak-agarwal","https://w3id.org/scholarlydata/person/sudhir-agarwal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/guozhu-dong","https://w3id.org/scholarlydata/person/anlei-dong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/manuel-fernandez","https://w3id.org/scholarlydata/person/javierd-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/neal-lewis","https://w3id.org/scholarlydata/person/david-lewis","100.0","incorrect"
"https://w3id.org/scholarlydata/person/weisong-shi","https://w3id.org/scholarlydata/person/xiaolin-shi","-56.4","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/jing-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nigel-shadbolt","https://w3id.org/scholarlydata/person/james-hendler","100.0","incorrect"
