"Source: source_org","Target: target_org","Score","Status"
"https://w3id.org/scholarlydata/person/petros-fafalios","https://w3id.org/scholarlydata/person/pavlos-fafalios","-37.8","correct"
"https://w3id.org/scholarlydata/person/kevin-maher","https://w3id.org/scholarlydata/person/bridget-maher","-4.2","correct"
"https://w3id.org/scholarlydata/person/parag-joshi","https://w3id.org/scholarlydata/person/amit-joshi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/hugh-c-davis","https://w3id.org/scholarlydata/person/joseph-davis","-56.4","correct"
"https://w3id.org/scholarlydata/person/roman-sandler","https://w3id.org/scholarlydata/person/mark-sandler","-56.4","correct"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/tao-sun","https://w3id.org/scholarlydata/person/gordon-sun","-100.0","correct"
"https://w3id.org/scholarlydata/person/javierd-fernandez","https://w3id.org/scholarlydata/person/manuel-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/yun-chi","https://w3id.org/scholarlydata/person/ed-h-chi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/vania-vidal","https://w3id.org/scholarlydata/person/maria-esther-vidal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/yunhua-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/lin-clark","https://w3id.org/scholarlydata/person/stephen-clark","-56.4","correct"
"https://w3id.org/scholarlydata/person/dan-scott","https://w3id.org/scholarlydata/person/tom-scott","-4.2","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/jingtian-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/arjun-mukherjee","https://w3id.org/scholarlydata/person/debnath-mukherjee","0.0","incorrect"
"https://w3id.org/scholarlydata/person/javierd-fernandez","https://w3id.org/scholarlydata/person/miriam-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/james-fan","https://w3id.org/scholarlydata/person/wei-fan","-50.0","correct"
"https://w3id.org/scholarlydata/person/wook-shin-han","https://w3id.org/scholarlydata/person/dingyi-han","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jie-bao","https://w3id.org/scholarlydata/person/shenghua-bao","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nadine-steinmetz","https://w3id.org/scholarlydata/person/ralf-steinmetz","-56.4","correct"
"https://w3id.org/scholarlydata/person/hyunsun-kim","https://w3id.org/scholarlydata/person/su-myeon-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/knud-moeller","https://w3id.org/scholarlydata/person/ralf-moeller","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jingtian-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/xuxian-jiang","8.1","incorrect"
"https://w3id.org/scholarlydata/person/haijie-gu","https://w3id.org/scholarlydata/person/guofei-gu","100.0","incorrect"
"https://w3id.org/scholarlydata/person/andreas-wagner","https://w3id.org/scholarlydata/person/matthias-wagner","0.0","incorrect"
"https://w3id.org/scholarlydata/person/makoto-p-kato","https://w3id.org/scholarlydata/person/ayumi-kato","-56.4","correct"
"https://w3id.org/scholarlydata/person/patrik-schneider","https://w3id.org/scholarlydata/person/jodi-schneider","-56.4","correct"
"https://w3id.org/scholarlydata/person/rolf-stadler","https://w3id.org/scholarlydata/person/claus-stadler","-50.0","correct"
"https://w3id.org/scholarlydata/person/frederik-janssen","https://w3id.org/scholarlydata/person/jeroen-janssen","-100.0","correct"
"https://w3id.org/scholarlydata/person/claudia-wagner","https://w3id.org/scholarlydata/person/florian-wagner","-50.0","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/xuehua-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/ravi-kumar","https://w3id.org/scholarlydata/person/arun-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/miriam-fernandez","https://w3id.org/scholarlydata/person/javierd-fernandez","-4.2","correct"
"https://w3id.org/scholarlydata/person/yunhua-hu","https://w3id.org/scholarlydata/person/wei-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/xiaolin-shi","https://w3id.org/scholarlydata/person/shuming-shi","-56.4","correct"
"https://w3id.org/scholarlydata/person/lei-tang","https://w3id.org/scholarlydata/person/john-tang","-4.2","correct"
"https://w3id.org/scholarlydata/person/marie-lefevre","https://w3id.org/scholarlydata/person/kristen-lefevre","-56.4","correct"
"https://w3id.org/scholarlydata/person/rajeev-rastogi","https://w3id.org/scholarlydata/person/vibhor-rastogi","-56.4","correct"
"https://w3id.org/scholarlydata/person/michael-fink","https://w3id.org/scholarlydata/person/eleanor-fink","-56.4","correct"
"https://w3id.org/scholarlydata/person/khoi-nguyen-tran","https://w3id.org/scholarlydata/person/thanh-tran","100.0","incorrect"
"https://w3id.org/scholarlydata/person/gordon-sun","https://w3id.org/scholarlydata/person/tao-sun","-100.0","correct"
"https://w3id.org/scholarlydata/person/geert-jan-houben","https://w3id.org/scholarlydata/person/romee-houben","-100.0","correct"
"https://w3id.org/scholarlydata/person/xu-ren","https://w3id.org/scholarlydata/person/yuan-ren","-37.8","correct"
"https://w3id.org/scholarlydata/person/caroline-jay","https://w3id.org/scholarlydata/person/nicolas-jay","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/aixin-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/jatinder-singh","https://w3id.org/scholarlydata/person/gyanit-singh","-56.4","correct"
"https://w3id.org/scholarlydata/person/hak-kim","https://w3id.org/scholarlydata/person/su-myeon-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/yue-lu","https://w3id.org/scholarlydata/person/qin-lu","-37.8","correct"
"https://w3id.org/scholarlydata/person/tao-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/shuming-shi","https://w3id.org/scholarlydata/person/weisong-shi","-56.4","correct"
"https://w3id.org/scholarlydata/person/arun-kumar","https://w3id.org/scholarlydata/person/ravi-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/guoqian-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/romee-houben","https://w3id.org/scholarlydata/person/geert-jan-houben","100.0","incorrect"
"https://w3id.org/scholarlydata/person/patrik-schneider","https://w3id.org/scholarlydata/person/michael-schneider","100.0","incorrect"
"https://w3id.org/scholarlydata/person/atish-das-sarma","https://w3id.org/scholarlydata/person/anish-das-sarma","54.1","incorrect"
"https://w3id.org/scholarlydata/person/gordon-sun","https://w3id.org/scholarlydata/person/aixin-sun","-4.2","correct"
"https://w3id.org/scholarlydata/person/bo-fu","https://w3id.org/scholarlydata/person/linyun-fu","-56.4","correct"
"https://w3id.org/scholarlydata/person/juergen-dix","https://w3id.org/scholarlydata/person/alan-dix","-56.4","correct"
"https://w3id.org/scholarlydata/person/janette-lehmann","https://w3id.org/scholarlydata/person/sune-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/matt-thompson","https://w3id.org/scholarlydata/person/bryan-thompson","-100.0","correct"
"https://w3id.org/scholarlydata/person/vincent-ng","https://w3id.org/scholarlydata/person/hwee-tou-ng","-100.0","correct"
"https://w3id.org/scholarlydata/person/alicia-diaz","https://w3id.org/scholarlydata/person/oscar-diaz","-56.4","correct"
"https://w3id.org/scholarlydata/person/guozhu-dong","https://w3id.org/scholarlydata/person/anlei-dong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/aixin-sun","https://w3id.org/scholarlydata/person/tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/manuel-fernandez","https://w3id.org/scholarlydata/person/javierd-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/neal-lewis","https://w3id.org/scholarlydata/person/david-lewis","100.0","incorrect"
"https://w3id.org/scholarlydata/person/wei-hu","https://w3id.org/scholarlydata/person/beibei-hu","-83.7","correct"
"https://w3id.org/scholarlydata/person/ruediger-grimm","https://w3id.org/scholarlydata/person/paul-grimm","-56.4","correct"
"https://w3id.org/scholarlydata/person/chin-wan-chung","https://w3id.org/scholarlydata/person/jay-kuan-chieh-chung","100.0","incorrect"
