"Source: source_org","Target: target_org","Score","Status"
"https://w3id.org/scholarlydata/person/matthias-wagner","https://w3id.org/scholarlydata/person/andreas-wagner","100.0","incorrect"
"https://w3id.org/scholarlydata/person/michael-fink","https://w3id.org/scholarlydata/person/eleanor-fink","-56.4","correct"
"https://w3id.org/scholarlydata/person/michael-schneider","https://w3id.org/scholarlydata/person/jodi-schneider","-50.0","correct"
"https://w3id.org/scholarlydata/person/miguel-esteban-gutierrez","https://w3id.org/scholarlydata/person/claudio-gutierrez","-100.0","correct"
"https://w3id.org/scholarlydata/person/naveen-kumar-sharma","https://w3id.org/scholarlydata/person/ashutosh-jagdish-sharma","-56.4","correct"
"https://w3id.org/scholarlydata/person/nenad-stojanovic","https://w3id.org/scholarlydata/person/ljiljana-stojanovic","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nikos-bikakis","https://w3id.org/scholarlydata/person/antonis-bikakis","-100.0","correct"
"https://w3id.org/scholarlydata/person/pablo-n-mendes","https://w3id.org/scholarlydata/person/emilia-mendes","0.0","incorrect"
"https://w3id.org/scholarlydata/person/panagiotis-metaxas","https://w3id.org/scholarlydata/person/takis-metaxas","-100.0","correct"
"https://w3id.org/scholarlydata/person/parag-joshi","https://w3id.org/scholarlydata/person/amit-joshi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/patrik-schneider","https://w3id.org/scholarlydata/person/jodi-schneider","-56.4","correct"
"https://w3id.org/scholarlydata/person/peter-lambert","https://w3id.org/scholarlydata/person/dave-lambert","100.0","incorrect"
"https://w3id.org/scholarlydata/person/petros-fafalios","https://w3id.org/scholarlydata/person/pavlos-fafalios","-37.8","correct"
"https://w3id.org/scholarlydata/person/qin-lu","https://w3id.org/scholarlydata/person/chun-lu","-37.8","correct"
"https://w3id.org/scholarlydata/person/rachel-allen","https://w3id.org/scholarlydata/person/mary-allen","-56.4","correct"
"https://w3id.org/scholarlydata/person/ralf-moeller","https://w3id.org/scholarlydata/person/knud-moeller","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ravi-kumar","https://w3id.org/scholarlydata/person/vikash-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/richard-taylor","https://w3id.org/scholarlydata/person/kerry-taylor","-4.2","correct"
"https://w3id.org/scholarlydata/person/rolf-stadler","https://w3id.org/scholarlydata/person/claus-stadler","-50.0","correct"
"https://w3id.org/scholarlydata/person/roni-rosenfeld","https://w3id.org/scholarlydata/person/maurice-rosenfeld","-100.0","correct"
"https://w3id.org/scholarlydata/person/ross-singer","https://w3id.org/scholarlydata/person/philipp-singer","-56.4","correct"
"https://w3id.org/scholarlydata/person/ruediger-grimm","https://w3id.org/scholarlydata/person/stephan-grimm","-4.2","correct"
"https://w3id.org/scholarlydata/person/ruihua-song","https://w3id.org/scholarlydata/person/fuqi-song","-4.2","correct"
"https://w3id.org/scholarlydata/person/sandeep-pandey","https://w3id.org/scholarlydata/person/rachana-pandey","-100.0","correct"
"https://w3id.org/scholarlydata/person/shuangyong-song","https://w3id.org/scholarlydata/person/fuqi-song","-56.4","correct"
"https://w3id.org/scholarlydata/person/simon-castillo","https://w3id.org/scholarlydata/person/carlos-castillo","100.0","incorrect"
"https://w3id.org/scholarlydata/person/su-myeon-kim","https://w3id.org/scholarlydata/person/haklae-kim","-17.3","correct"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/hyunsun-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/haklae-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/sune-lehmann","https://w3id.org/scholarlydata/person/jens-lehmann","-37.8","correct"
"https://w3id.org/scholarlydata/person/sune-lehmann","https://w3id.org/scholarlydata/person/claudia-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/sune-lehmann","https://w3id.org/scholarlydata/person/franz-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/thanh-tran","https://w3id.org/scholarlydata/person/khoi-nguyen-tran","0.0","incorrect"
"https://w3id.org/scholarlydata/person/thomas-gottron","https://w3id.org/scholarlydata/person/christian-gottron","-56.4","correct"
"https://w3id.org/scholarlydata/person/thomas-schneider","https://w3id.org/scholarlydata/person/michael-schneider","-56.4","correct"
"https://w3id.org/scholarlydata/person/tobias-kuhn","https://w3id.org/scholarlydata/person/werner-kuhn","-56.4","correct"
"https://w3id.org/scholarlydata/person/vania-vidal","https://w3id.org/scholarlydata/person/maria-esther-vidal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/vibhor-rastogi","https://w3id.org/scholarlydata/person/rajeev-rastogi","-56.4","correct"
"https://w3id.org/scholarlydata/person/vikash-kumar","https://w3id.org/scholarlydata/person/ravi-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/wei-fan","https://w3id.org/scholarlydata/person/james-fan","-56.4","correct"
"https://w3id.org/scholarlydata/person/wei-hu","https://w3id.org/scholarlydata/person/yunhua-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/wei-shen","https://w3id.org/scholarlydata/person/yi-dong-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/wei-hu","-37.8","correct"
"https://w3id.org/scholarlydata/person/xiaolin-shi","https://w3id.org/scholarlydata/person/weisong-shi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xin-fan","https://w3id.org/scholarlydata/person/james-fan","-56.4","correct"
"https://w3id.org/scholarlydata/person/xuehua-shen","https://w3id.org/scholarlydata/person/yi-dong-shen","-50.0","correct"
"https://w3id.org/scholarlydata/person/xuxian-jiang","https://w3id.org/scholarlydata/person/jing-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xuxian-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-37.8","correct"
"https://w3id.org/scholarlydata/person/xuxian-jiang","https://w3id.org/scholarlydata/person/guoqian-jiang","-37.8","correct"
"https://w3id.org/scholarlydata/person/yang-song","https://w3id.org/scholarlydata/person/fuqi-song","-56.4","correct"
"https://w3id.org/scholarlydata/person/yang-song","https://w3id.org/scholarlydata/person/shuangyong-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/yang-song","https://w3id.org/scholarlydata/person/ruihua-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/dou-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/wei-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/xuehua-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/yunhua-hu","https://w3id.org/scholarlydata/person/xia-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/yunhua-hu","https://w3id.org/scholarlydata/person/wei-hu","-100.0","correct"
