Source: source_org  Target: target_org  Score  Status Correct  
https://w3id.org/scholarlydata/organisation/state-key-laboratory-of-intelligent-technology-and-systems-tsinghua-national-laboratory-for-information-science-and-technology-department-of-computer-science-and-technology-tsinghua-university https://w3id.org/scholarlydata/organisation/tsinghua-university 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/university-of-montpellier https://w3id.org/scholarlydata/organisation/digital-curation-unit-athena-research-centre -1 correctRemove link
https://w3id.org/scholarlydata/organisation/goldsmiths-college-university-of-london https://w3id.org/scholarlydata/organisation/national-insititute-of-advanced-industrial-science-and-technology-japan -1 correctRemove link
https://w3id.org/scholarlydata/organisation/institute-of-business-intelligence-knowledge-disco https://w3id.org/scholarlydata/organisation/institute-of-software-the-chinese-academy-of-sciences 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/inria https://w3id.org/scholarlydata/organisation/lig 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/university-of-amsterdam-vu-university-amsterdam https://w3id.org/scholarlydata/organisation/galaxy-express -1 correctRemove link
https://w3id.org/scholarlydata/organisation/bundeswehr-university-munich-germany https://w3id.org/scholarlydata/organisation/university-of-southampton 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/government-of-south-australia https://w3id.org/scholarlydata/organisation/rutgers-university -1 correctRemove link
https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe https://w3id.org/scholarlydata/organisation/university-of-bielefeld 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/yahoo-inc https://w3id.org/scholarlydata/organisation/harokopio-university -1 correctRemove link
https://w3id.org/scholarlydata/organisation/kdz-centre-for-public-administration-research https://w3id.org/scholarlydata/organisation/nist 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/self https://w3id.org/scholarlydata/organisation/ebay-inc -1 correctRemove link
https://w3id.org/scholarlydata/organisation/poznan-university https://w3id.org/scholarlydata/organisation/beihang-university -1 correctRemove link
https://w3id.org/scholarlydata/organisation/gesis-leibniz-institute-for-the-social-sciences https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/heriot-watt-university https://w3id.org/scholarlydata/organisation/linkopping-university -1 correctRemove link
https://w3id.org/scholarlydata/organisation/universitat-pompeu-fabra https://w3id.org/scholarlydata/organisation/mitre-corporation -1 correctRemove link
https://w3id.org/scholarlydata/organisation/hewlett-packard https://w3id.org/scholarlydata/organisation/unitn 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/lip6-universite-pierre-et-marie-curie https://w3id.org/scholarlydata/organisation/university-of-tartu 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/kom-university-darmstadt https://w3id.org/scholarlydata/organisation/ecole-de-medecine-75006-paris-france -1 correctRemove link
https://w3id.org/scholarlydata/organisation/the-national-board-of-antiquities https://w3id.org/scholarlydata/organisation/universitaet-mannheim-institut-fuer-informatik -1 correctRemove link
https://w3id.org/scholarlydata/organisation/sti-international https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/aifb-university-of-karlsruhe https://w3id.org/scholarlydata/organisation/sap-ag 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/florida-institute-for-human-and-machine-cognition https://w3id.org/scholarlydata/organisation/buaa -1 correctRemove link
https://w3id.org/scholarlydata/organisation/kmi-open-university https://w3id.org/scholarlydata/organisation/university-of-goettingen 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/freiburg-university https://w3id.org/scholarlydata/organisation/freudenberg-it 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/modul-university https://w3id.org/scholarlydata/organisation/australian-proteome-analysis-facility -1 correctRemove link
https://w3id.org/scholarlydata/organisation/ https://w3id.org/scholarlydata/organisation/national-technical-university-of-athens-ntua 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/krdb https://w3id.org/scholarlydata/organisation/inria-saclay-ile-de-france-and-lri-universite-paris-sud-11 -1 correctRemove link
https://w3id.org/scholarlydata/organisation/digital-enterprise-research-institute-deri-national-university-of-ireland-galway https://w3id.org/scholarlydata/organisation/karlsruhe-institute-of-technology 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/pompeu-fabra-university https://w3id.org/scholarlydata/organisation/university-of-lleida 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/chinese-academy-of-sciences https://w3id.org/scholarlydata/organisation/l3s-research-center 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/imperial-college-london https://w3id.org/scholarlydata/organisation/knowledge-media-institute 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/web-based-systems-group-freie-universitaet-berlin https://w3id.org/scholarlydata/organisation/wright-state-university 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/lipn-universite-paris-13 https://w3id.org/scholarlydata/organisation/deutsche-nationalbibliothek -1 correctRemove link
https://w3id.org/scholarlydata/organisation/laboratoire-prism-universite-de-versailles https://w3id.org/scholarlydata/organisation/british-columbia-cancer-research-centre -1 correctRemove link
https://w3id.org/scholarlydata/organisation/fraunhofer-fokus https://w3id.org/scholarlydata/organisation/y-labs 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/deri-nui-galway https://w3id.org/scholarlydata/organisation/medical-university-of-vienna-austria 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/kiel-university-and-leibniz-information-center-for-economics https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/universitat-pompeu-fabra-web-and-nlp-reseach-groups https://w3id.org/scholarlydata/organisation/lekscnr-roma -1 correctRemove link
https://w3id.org/scholarlydata/organisation/vassar-college https://w3id.org/scholarlydata/organisation/lingomotors 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/dataxu-inc https://w3id.org/scholarlydata/organisation/semantic-arts-inc -1 correctRemove link
https://w3id.org/scholarlydata/organisation/garvan-institute-of-medical-research https://w3id.org/scholarlydata/organisation/school-of-itee-the-university-of-queensland 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/stanford-university https://w3id.org/scholarlydata/organisation/university-of-manchester-uk 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/deri-galway https://w3id.org/scholarlydata/organisation/universidad-rey-juan-carlos 1 incorrectRemove link
https://w3id.org/scholarlydata/organisation/nord-software-consulting https://w3id.org/scholarlydata/organisation/l2f-inesc-id-clul-lisboa -1 correctRemove link
https://w3id.org/scholarlydata/organisation/peking-university https://w3id.org/scholarlydata/organisation/yahoo-inc 1 incorrectRemove link
