INDEX,URI_1,URI_2,per_from_org_name_0|null,per_from_org_name_0|sqrt,per_from_org_name_1|null,per_from_org_name_1|sqrt,per_from_org_name_2|null,per_from_org_name_2|sqrt,per_from_org_uri_0|null,per_from_org_uri_0|sqrt,per_from_org_uri_1|null,per_from_org_uri_1|sqrt,per_from_org_uri_2|null,per_from_org_uri_2|sqrt,per_name_0|null,per_name_0|sqrt,per_name_1|null,per_name_1|sqrt,per_name_2|null,per_name_2|sqrt,per_participated_event_uri_0|null,per_participated_event_uri_0|sqrt,per_participated_event_uri_1|null,per_participated_event_uri_1|sqrt,per_participated_event_uri_2|null,per_participated_event_uri_2|sqrt,per_published_work_uri_0|null,per_published_work_uri_0|sqrt,per_published_work_uri_1|null,per_published_work_uri_1|sqrt,per_published_work_uri_2|null,per_published_work_uri_2|sqrt,per_role_at_event_uri_0|null,per_role_at_event_uri_0|sqrt,per_role_at_event_uri_1|null,per_role_at_event_uri_1|sqrt,per_role_at_event_uri_2|null,per_role_at_event_uri_2|sqrt,per_published_work_coauthor_0|null,per_published_work_coauthor_0|sqrt,per_published_work_coauthor_1|null,per_published_work_coauthor_1|sqrt,per_published_work_coauthor_2|null,per_published_work_coauthor_2|sqrt,per_published_work_bow_0|null,per_published_work_bow_0|sqrt,per_published_work_bow_1|null,per_published_work_bow_1|sqrt,TRUTH
10,https://w3id.org/scholarlydata/person/soren-auer,https://w3id.org/scholarlydata/person/soeren-auer,0.2,0.4472135954999579,1.0,1.0,1.0,1.0,0.2857142857142857,0.5345224838248488,1.0,1.0,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,0.037037037037037035,0.19245008972987526,0.3333333333333333,0.5773502691896257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.3333333333333333,0.5773502691896257,1.0,1.0,0.0945945945945946,0.3075623426146228,0.5,0.7071067811865476,1.0,1.0,0.05909752547307132,0.24309982614776038,0.6246153846153846,0.790326125479466,1
11,https://w3id.org/scholarlydata/person/lorenz-buehmann,https://w3id.org/scholarlydata/person/lorenz-buhmann,0.6666666666666666,0.816496580927726,0.8,0.8944271909999159,1.0,1.0,0.25,0.5,0.5,0.7071067811865476,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.3713906763541037,0.5,0.7071067811865476,1.0,1.0,0.22474747474747475,0.47407538930793985,0.7606837606837606,0.8721718641894846,1
12,https://w3id.org/scholarlydata/person/lorenz-buhmann,https://w3id.org/scholarlydata/person/lorenz-buehmann,0.6666666666666666,0.816496580927726,0.8,0.8944271909999159,1.0,1.0,0.25,0.5,0.5,0.7071067811865476,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.3713906763541037,0.5,0.7071067811865476,1.0,1.0,0.14309764309764308,0.37828249113280815,0.4843304843304843,0.6959385636178558,1
13,https://w3id.org/scholarlydata/person/amparo-e-cano,https://w3id.org/scholarlydata/person/amparo-e.-cano,0.13333333333333333,0.3651483716701107,0.6666666666666666,0.816496580927726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731343283582089,0.19316685232156394,0.08620689655172414,0.29361010975735174,1
14,https://w3id.org/scholarlydata/person/amparo-e.-cano,https://w3id.org/scholarlydata/person/amparo-e-cano,0.13333333333333333,0.3651483716701107,0.6666666666666666,0.816496580927726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.14962640041614494,0.05172413793103448,0.227429413073671,1
15,https://w3id.org/scholarlydata/person/marco-a.-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.14285714285714285,0.3779644730092272,1.0,1.0,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
16,https://w3id.org/scholarlydata/person/marco-a.-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.14285714285714285,0.3779644730092272,1.0,1.0,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
17,https://w3id.org/scholarlydata/person/marco-a.-casanova,https://w3id.org/scholarlydata/person/marco-casanova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
18,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-a.-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.14285714285714285,0.3779644730092272,1.0,1.0,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
19,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-a.-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.14285714285714285,0.3779644730092272,1.0,1.0,1.0,1.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
20,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09635416666666667,0.31040967553648624,0.6851851851851852,0.8277591347639633,1
21,https://w3id.org/scholarlydata/person/marco-antonio-casanova,https://w3id.org/scholarlydata/person/marco-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09635416666666667,0.31040967553648624,0.6851851851851852,0.8277591347639633,1
22,https://w3id.org/scholarlydata/person/marco-casanova,https://w3id.org/scholarlydata/person/marco-a.-casanova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
23,https://w3id.org/scholarlydata/person/marco-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,0.2962962962962963,0.5443310539518174,1
24,https://w3id.org/scholarlydata/person/marco-casanova,https://w3id.org/scholarlydata/person/marco-antonio-casanova,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,0.2962962962962963,0.5443310539518174,1
25,https://w3id.org/scholarlydata/person/pern-hui-chia,https://w3id.org/scholarlydata/person/pernhui-chia,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
26,https://w3id.org/scholarlydata/person/pernhui-chia,https://w3id.org/scholarlydata/person/pern-hui-chia,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
27,https://w3id.org/scholarlydata/person/Oscar-corcho,https://w3id.org/scholarlydata/person/oscar-corcho,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
28,https://w3id.org/scholarlydata/person/Oscar-corcho,https://w3id.org/scholarlydata/person/oscar-corcho,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
29,https://w3id.org/scholarlydata/person/oscar-corcho,https://w3id.org/scholarlydata/person/Oscar-corcho,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
30,https://w3id.org/scholarlydata/person/oscar-corcho,https://w3id.org/scholarlydata/person/Oscar-corcho,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
31,https://w3id.org/scholarlydata/person/fabio-cozman,https://w3id.org/scholarlydata/person/fabio-gagliardi-cozman,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,https://w3id.org/scholarlydata/person/fabio-gagliardi-cozman,https://w3id.org/scholarlydata/person/fabio-cozman,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,https://w3id.org/scholarlydata/person/isabel-cruz,https://w3id.org/scholarlydata/person/isabel-f-cruz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3244428422615251,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.31622776601683794,0.2,0.4472135954999579,1.0,1.0,0.17293233082706766,0.4158513326022506,0.46938775510204084,0.6851187890446743,1
34,https://w3id.org/scholarlydata/person/isabel-f-cruz,https://w3id.org/scholarlydata/person/isabel-cruz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3244428422615251,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.31622776601683794,0.2,0.4472135954999579,1.0,1.0,0.13909774436090225,0.37295810000709495,0.37755102040816324,0.614451804788759,1
35,https://w3id.org/scholarlydata/person/aglio,https://w3id.org/scholarlydata/person/daniele-dellaglio,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
36,https://w3id.org/scholarlydata/person/daniele-dellaglio,https://w3id.org/scholarlydata/person/aglio,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
37,https://w3id.org/scholarlydata/person/claudiu-firan,https://w3id.org/scholarlydata/person/claudiu-s-firan,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
38,https://w3id.org/scholarlydata/person/claudiu-s-firan,https://w3id.org/scholarlydata/person/claudiu-firan,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
39,https://w3id.org/scholarlydata/person/alfio-gliozzo,https://w3id.org/scholarlydata/person/alfio-massimiliano-gliozzo,0.5,0.7071067811865476,0.7333333333333333,0.8563488385776752,1.0,1.0,0.25,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.4264014327112209,0.3333333333333333,0.5773502691896257,1.0,1.0,0.08349900596421471,0.2889619455295363,0.31343283582089554,0.5598507263734642,1
40,https://w3id.org/scholarlydata/person/alfio-massimiliano-gliozzo,https://w3id.org/scholarlydata/person/alfio-gliozzo,0.5,0.7071067811865476,0.7333333333333333,0.8563488385776752,1.0,1.0,0.25,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.4264014327112209,0.3333333333333333,0.5773502691896257,1.0,1.0,0.11928429423459244,0.3453755843058285,0.44776119402985076,0.6691496051182058,1
41,https://w3id.org/scholarlydata/person/alasdair-gray,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
42,https://w3id.org/scholarlydata/person/alasdair-gray,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
43,https://w3id.org/scholarlydata/person/alasdair-gray,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
44,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,https://w3id.org/scholarlydata/person/alasdair-gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
45,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,https://w3id.org/scholarlydata/person/alasdair-gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
46,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,https://w3id.org/scholarlydata/person/alasdair-gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
47,https://w3id.org/scholarlydata/person/daniel-herzig,https://w3id.org/scholarlydata/person/danielm-herzig,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,1
