INDEX,URI_1,URI_2,org_name_union|null,org_name_union|sqrt,org_name_max|null,org_name_max|sqrt,org_member_name_union|null,org_member_name_union|sqrt,org_member_name_max|null,org_member_name_max|sqrt,org_member_uri_union|null,org_member_uri_union|sqrt,org_member_uri_max|null,org_member_uri_max|sqrt,org_participated_event_uri_union|null,org_participated_event_uri_union|sqrt,org_participated_event_uri_max|null,org_participated_event_uri_max|sqrt,TRUTH
19,https://w3id.org/scholarlydata/organisation/talis-information-limited,https://w3id.org/scholarlydata/organisation/talis,0.25,0.5,0.01798620996209156,0.1341126763661495,0.2,0.4472135954999579,0.01798620996209156,0.1341126763661495,0.16666666666666666,0.408248290463863,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
20,https://w3id.org/scholarlydata/organisation/tu-ilmenau,https://w3id.org/scholarlydata/organisation/technische-universitaet-ilmenau,0.5,0.7071067811865476,0.01798620996209156,0.1341126763661495,1.0,1.0,0.01798620996209156,0.1341126763661495,1.0,1.0,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
21,https://w3id.org/scholarlydata/organisation/samsung-electronics,https://w3id.org/scholarlydata/organisation/samsung-sisa,0.5,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,https://w3id.org/scholarlydata/organisation/university-of-manchester,https://w3id.org/scholarlydata/organisation/university-of-manchester-uk,0.2,0.4472135954999579,0.02371293658878339,0.15399005353847822,0.2361111111111111,0.485912657903775,0.5312499999990015,0.7288689868549776,0.2054794520547945,0.45329841391162456,0.499999999993056,0.7071067811816374,0.0,0.0,0.0,0.0,1
23,https://w3id.org/scholarlydata/organisation/open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,0.30151134457776363,0.01798620996209156,0.1341126763661495,0.023255813953488372,0.15249857033260467,0.01798620996209156,0.1341126763661495,0.022727272727272728,0.15075567228888181,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0
24,https://w3id.org/scholarlydata/organisation/university-of-sheffield,https://w3id.org/scholarlydata/organisation/university-of-sheffield-uk,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.22950819672131148,0.47907013758040845,0.8749853862558831,0.9354065352860664,0.21666666666666667,0.4654746681256314,0.8666273218471247,0.9309282044535575,0.0,0.0,0.0,0.0,1
25,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-laboratorio-de-inteligencia-artificial-facultad-de-informática-universidad-politecnica-de-madrid-,https://w3id.org/scholarlydata/organisation/universidad-politecnica-de-madrid,0.25,0.5,0.01798620996209156,0.1341126763661495,0.0625,0.25,0.04742587317756678,0.21777482218467492,0.034482758620689655,0.18569533817705186,0.01798620996209156,0.1341126763661495,0.12121212121212122,0.3481553119113957,0.2689414213699951,0.5185956241330957,1
26,https://w3id.org/scholarlydata/organisation/kmi-the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,0.30151134457776363,0.01798620996209156,0.1341126763661495,0.2692307692307692,0.5188745216627708,0.6086956429034908,0.7801894916643589,0.2641509433962264,0.5139561687500467,0.6086956429034908,0.7801894916643589,0.0,0.0,0.0,0.0,1
27,https://w3id.org/scholarlydata/organisation/kmi-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,0.30151134457776363,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.16222142113076254,0.01798620996209156,0.1341126763661495,1
28,https://w3id.org/scholarlydata/organisation/institute-aifb-karlsruhe-institute-of-technology,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,0.21821789023599236,0.01798620996209156,0.1341126763661495,0.05,0.22360679774997896,0.04742587317756678,0.21777482218467492,0.030303030303030304,0.17407765595569785,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
29,https://w3id.org/scholarlydata/organisation/the-university-of-manchester,https://w3id.org/scholarlydata/organisation/university-of-manchester-uk,0.25,0.5,0.01798620996209156,0.1341126763661495,0.017543859649122806,0.13245323570650439,0.01798620996209156,0.1341126763661495,0.017241379310344827,0.13130643285972254,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
30,https://w3id.org/scholarlydata/organisation/the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,0.30151134457776363,0.01798620996209156,0.1341126763661495,0.3018867924528302,0.5494422557947561,0.6153846149179962,0.7844645402553236,0.2962962962962963,0.5443310539518174,0.6153846149179962,0.7844645402553236,0.0,0.0,0.0,0.0,1
31,https://w3id.org/scholarlydata/organisation/institute-aifb,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,0.21821789023599236,0.01798620996209156,0.1341126763661495,0.1,0.31622776601683794,0.2689414213699951,0.5185956241330957,0.030303030303030304,0.17407765595569785,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
32,https://w3id.org/scholarlydata/organisation/universitat-koblenz-landau,https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau,0.1111111111111111,0.3333333333333333,0.01798620996209156,0.1341126763661495,0.034482758620689655,0.18569533817705186,0.01798620996209156,0.1341126763661495,0.03225806451612903,0.1796053020267749,0.01798620996209156,0.1341126763661495,0.05,0.22360679774997896,0.01798620996209156,0.1341126763661495,1
33,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-universidad-politecnica-de-madrid,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-universidad-politecnica,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.125,0.3535533905932738,0.23814353170560834,0.4879995201899366,0.07142857142857142,0.2672612419124244,0.12184309643833414,0.3490603048734332,0.1,0.31622776601683794,0.06723535534249878,0.25929781206654784,1
34,https://w3id.org/scholarlydata/organisation/max-planck-institut-fur-informatik,https://w3id.org/scholarlydata/organisation/max-planck-institute-for-informatics,0.25,0.5,0.01798620996209156,0.1341126763661495,0.04,0.2,0.01798620996209156,0.1341126763661495,0.04,0.2,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
35,https://w3id.org/scholarlydata/organisation/aifb-university-of-karlsruhe,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,0.21821789023599236,0.01798620996209156,0.1341126763661495,0.28888888888888886,0.5374838498865699,0.7222205897657848,0.8498356251451129,0.2,0.4472135954999579,0.533309121136692,0.7302801661942436,0.0,0.0,0.0,0.0,1
36,https://w3id.org/scholarlydata/organisation/university-of-chile,https://w3id.org/scholarlydata/organisation/universidad-de-chile,0.25,0.5,0.01798620996209156,0.1341126763661495,0.14285714285714285,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.16666666666666666,0.408248290463863,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
37,https://w3id.org/scholarlydata/organisation/vu-university-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.07692307692307693,0.2773500981126146,0.02371293658878339,0.15399005353847822,0.23943661971830985,0.4893226131278932,0.6296296294539965,0.7934920475052012,0.21739130434782608,0.4662524041201569,0.5769230764856215,0.7595545250247815,0.023255813953488372,0.15249857033260467,0.06723535534249878,0.25929781206654784,1
38,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.08333333333333333,0.28867513459481287,0.01798620996209156,0.1341126763661495,0.2625,0.51234753829798,0.5249999999999997,0.7245688373094717,0.24050632911392406,0.49041444627368397,0.47499999999999964,0.6892024376045108,0.02040816326530612,0.14285714285714285,0.09933071490757153,0.31516775677021835,1
39,https://w3id.org/scholarlydata/organisation/national-institute-of-informatics,https://w3id.org/scholarlydata/organisation/national-institute-of-informatics-japan,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.1111111111111111,0.3333333333333333,0.25165630799368066,0.5016535736877399,0.10526315789473684,0.3244428422615251,0.25165630799368066,0.5016535736877399,0.0,0.0,0.0,0.0,1
40,https://w3id.org/scholarlydata/organisation/yahoo,https://w3id.org/scholarlydata/organisation/yahoo-inc,0.5,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41,https://w3id.org/scholarlydata/organisation/dfki-gmbh,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,0.3333333333333333,0.01798620996209156,0.1341126763661495,0.016666666666666666,0.12909944487358055,0.01798620996209156,0.1341126763661495,0.017543859649122806,0.13245323570650439,0.01798620996209156,0.1341126763661495,0.02857142857142857,0.1690308509457033,0.01798620996209156,0.1341126763661495,1
42,https://w3id.org/scholarlydata/organisation/dfki,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,0.3333333333333333,0.01798620996209156,0.1341126763661495,0.015384615384615385,0.12403473458920845,0.12184309643833414,0.3490603048734332,0.016129032258064516,0.1270001270001905,0.12184309643833414,0.3490603048734332,0.02857142857142857,0.1690308509457033,0.01798620996209156,0.1341126763661495,1
43,https://w3id.org/scholarlydata/organisation/vu-amsterdam,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.08333333333333333,0.28867513459481287,0.01798620996209156,0.1341126763661495,0.01639344262295082,0.12803687993289598,0.01798620996209156,0.1341126763661495,0.017241379310344827,0.13130643285972254,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
44,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence,https://w3id.org/scholarlydata/organisation/german-research-center-for-artificial-intelligence-dfki,0.1111111111111111,0.3333333333333333,0.01798620996209156,0.1341126763661495,0.015873015873015872,0.12598815766974242,0.06723535534249878,0.25929781206654784,0.016666666666666666,0.12909944487358055,0.06723535534249878,0.25929781206654784,0.05555555555555555,0.23570226039551584,0.0794686146814117,0.281901781976297,1
45,https://w3id.org/scholarlydata/organisation/oxford-university,https://w3id.org/scholarlydata/organisation/university-of-oxford,0.25,0.5,0.01798620996209156,0.1341126763661495,0.01639344262295082,0.12803687993289598,0.01798620996209156,0.1341126763661495,0.017543859649122806,0.13245323570650439,0.01798620996209156,0.1341126763661495,0.027777777777777776,0.16666666666666666,0.01798620996209156,0.1341126763661495,1
46,https://w3id.org/scholarlydata/organisation/vrije-universiteit,https://w3id.org/scholarlydata/organisation/vrije-universiteit-amsterdam-the-netherlands,0.08333333333333333,0.28867513459481287,0.01798620996209156,0.1341126763661495,0.01639344262295082,0.12803687993289598,0.01798620996209156,0.1341126763661495,0.017241379310344827,0.13130643285972254,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
47,https://w3id.org/scholarlydata/organisation/cmu,https://w3id.org/scholarlydata/organisation/carnegie-mellon-university,0.25,0.5,0.01798620996209156,0.1341126763661495,0.04411764705882353,0.21004201260420147,0.23069184227758469,0.4803039061652369,0.028985507246376812,0.17025130615174972,0.181368613971521,0.42587394140933416,0.0,0.0,0.0,0.0,1
48,https://w3id.org/scholarlydata/organisation/osaka-university,https://w3id.org/scholarlydata/organisation/osaka-university-japan,0.2,0.4472135954999579,0.01798620996209156,0.1341126763661495,0.3125,0.5590169943749475,0.6291407699842017,0.7931839446081859,0.2,0.4472135954999579,0.4873723857533366,0.6981206097468664,0.0,0.0,0.0,0.0,1
49,https://w3id.org/scholarlydata/organisation/university-of-leipzig,https://w3id.org/scholarlydata/organisation/universitaet-leipzig,0.25,0.5,0.01798620996209156,0.1341126763661495,0.15942028985507245,0.3992747047523452,0.45833333076538496,0.6770031984897744,0.15384615384615385,0.3922322702763681,0.43478260207392194,0.6593804683746114,0.0,0.0,0.0,0.0,1
50,https://w3id.org/scholarlydata/organisation/university-of-queensland,https://w3id.org/scholarlydata/organisation/the-university-of-queensland,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.13333333333333333,0.3651483716701107,0.23814353170560834,0.4879995201899366,0.14285714285714285,0.3779644730092272,0.23814353170560834,0.4879995201899366,0.0,0.0,0.0,0.0,1
51,https://w3id.org/scholarlydata/organisation/university-of-helsinki-and-aalto-university-school-of-science,https://w3id.org/scholarlydata/organisation/aalto-university-school-of-science-and-university-of-helsinki,0.25,0.5,0.02371293658878339,0.15399005353847822,0.4,0.6324555320336759,0.0794686146814117,0.281901781976297,0.2,0.4472135954999579,0.02371293658878339,0.15399005353847822,0.25,0.5,0.0794686146814117,0.281901781976297,1
52,https://w3id.org/scholarlydata/organisation/aalto-university,https://w3id.org/scholarlydata/organisation/aalto-university-fi,0.5,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.2222222222222222,0.4714045207910317,0.4364505733501815,0.6606440594981396,0.16666666666666666,0.408248290463863,0.3572152975584125,0.5976749095941811,0.0,0.0,0.0,0.0,1
53,https://w3id.org/scholarlydata/organisation/aalto-university-and-university-of-helsinki,https://w3id.org/scholarlydata/organisation/aalto-university-school-of-science-and-university-of-helsinki,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,https://w3id.org/scholarlydata/organisation/linkoeping-university,https://w3id.org/scholarlydata/organisation/linkoepings-universitet,0.25,0.5,0.01798620996209156,0.1341126763661495,0.2727272727272727,0.5222329678670935,0.20170606602749633,0.4491169847907072,0.2727272727272727,0.5222329678670935,0.20170606602749633,0.4491169847907072,0.0625,0.25,0.06723535534249878,0.25929781206654784,1
55,https://w3id.org/scholarlydata/organisation/fondazione-bruno-kessler,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,0.408248290463863,0.01798620996209156,0.1341126763661495,0.2916666666666667,0.5400617248673217,0.7637885033628177,0.8739499432821183,0.2916666666666667,0.5400617248673217,0.7637885033628177,0.8739499432821183,0.15,0.3872983346207417,0.36552928931500245,0.6045901829462685,1
56,https://w3id.org/scholarlydata/organisation/fondazione-bruno-kessler---fbk-irst,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,0.408248290463863,0.01798620996209156,0.1341126763661495,0.09090909090909091,0.30151134457776363,0.04742587317756678,0.21777482218467492,0.09090909090909091,0.30151134457776363,0.04742587317756678,0.21777482218467492,0.058823529411764705,0.24253562503633297,0.01798620996209156,0.1341126763661495,1
57,https://w3id.org/scholarlydata/organisation/jonkoping-university,https://w3id.org/scholarlydata/organisation/joenkoeping-university,1.0,1.0,0.01798620996209156,0.1341126763661495,0.14285714285714285,0.3779644730092272,0.02371293658878339,0.15399005353847822,0.14285714285714285,0.3779644730092272,0.02371293658878339,0.15399005353847822,0.0,0.0,0.0,0.0,1
58,https://w3id.org/scholarlydata/organisation/linkoping-university,https://w3id.org/scholarlydata/organisation/linkoepings-universitet,0.25,0.5,0.01798620996209156,0.1341126763661495,0.23076923076923078,0.4803844614152614,0.36552928931500245,0.6045901829462685,0.23076923076923078,0.4803844614152614,0.36552928931500245,0.6045901829462685,0.0,0.0,0.0,0.0,1
59,https://w3id.org/scholarlydata/organisation/fbk,https://w3id.org/scholarlydata/organisation/fbk-irst,0.16666666666666666,0.408248290463863,0.01798620996209156,0.1341126763661495,0.045454545454545456,0.21320071635561044,0.01798620996209156,0.1341126763661495,0.045454545454545456,0.21320071635561044,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,1
60,https://w3id.org/scholarlydata/organisation/mit-csail,https://w3id.org/scholarlydata/organisation/massachusetts-institute-of-technology,0.3333333333333333,0.5773502691896257,0.02371293658878339,0.15399005353847822,0.16129032258064516,0.4016096644512494,0.4162870620023331,0.6452031168572677,0.15151515151515152,0.3892494720807615,0.3844864037959745,0.6200696765654441,0.07407407407407407,0.2721655269759087,0.16651482480093321,0.4080622805417492,1
61,https://w3id.org/scholarlydata/organisation/mit,https://w3id.org/scholarlydata/organisation/massachusetts-institute-of-technology,0.5,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.12,0.34641016151377546,0.20170606602749633,0.4491169847907072,0.11538461538461539,0.3396831102433787,0.20170606602749633,0.4491169847907072,0.0,0.0,0.0,0.0,1
62,https://w3id.org/scholarlydata/organisation/universitat-leipzig,https://w3id.org/scholarlydata/organisation/universitaet-leipzig,0.25,0.5,0.01798620996209156,0.1341126763661495,0.03508771929824561,0.1873171623163388,0.0794686146814117,0.281901781976297,0.03773584905660377,0.19425717247145283,0.0794686146814117,0.281901781976297,0.0,0.0,0.0,0.0,1
63,https://w3id.org/scholarlydata/organisation/sti-international,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.08333333333333333,0.28867513459481287,0.01798620996209156,0.1341126763661495,0.058823529411764705,0.24253562503633297,0.20170606602749633,0.4491169847907072,0.03773584905660377,0.19425717247145283,0.13447071068499755,0.366702482518182,0.0,0.0,0.0,0.0,0
64,https://w3id.org/scholarlydata/organisation/norwegian-university-of-science-and-technology,https://w3id.org/scholarlydata/organisation/ntnu,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.07142857142857142,0.2672612419124244,0.06723535534249878,0.25929781206654784,0.07142857142857142,0.2672612419124244,0.06723535534249878,0.25929781206654784,0.0,0.0,0.0,0.0,1
65,https://w3id.org/scholarlydata/organisation/sti-innsbruck,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.08333333333333333,0.28867513459481287,0.01798620996209156,0.1341126763661495,0.02,0.1414213562373095,0.01798620996209156,0.1341126763661495,0.0196078431372549,0.14002800840280097,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0
66,https://w3id.org/scholarlydata/organisation/sti-innsbruck-university-of-innsbruck,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.08333333333333333,0.28867513459481287,0.01798620996209156,0.1341126763661495,0.02,0.1414213562373095,0.01798620996209156,0.1341126763661495,0.0196078431372549,0.14002800840280097,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0
67,https://w3id.org/scholarlydata/organisation/sapienza-university-of-rome,https://w3id.org/scholarlydata/organisation/sapienza-universita-di-roma,0.125,0.3535533905932738,0.01798620996209156,0.1341126763661495,0.16666666666666666,0.408248290463863,0.6092154821916708,0.7805225699437979,0.16666666666666666,0.408248290463863,0.6092154821916708,0.7805225699437979,0.16,0.4,0.4762870634112167,0.6901355398841713,1
68,https://w3id.org/scholarlydata/organisation/ef-stefan-institute,https://w3id.org/scholarlydata/organisation/jozef-stefan-institute,0.2,0.4472135954999579,0.02371293658878339,0.15399005353847822,0.2,0.4472135954999579,0.20170606602749633,0.4491169847907072,0.2,0.4472135954999579,0.20170606602749633,0.4491169847907072,0.058823529411764705,0.24253562503633297,0.01798620996209156,0.1341126763661495,1
69,https://w3id.org/scholarlydata/organisation/school-of-itee-the-university-of-queensland,https://w3id.org/scholarlydata/organisation/the-university-of-queensland,0.3333333333333333,0.5773502691896257,0.01798620996209156,0.1341126763661495,0.125,0.3535533905932738,0.01798620996209156,0.1341126763661495,0.125,0.3535533905932738,0.01798620996209156,0.1341126763661495,0.0,0.0,0.0,0.0,0
70,https://w3id.org/scholarlydata/organisation/university-of-maryland-baltimore-county,https://w3id.org/scholarlydata/organisation/university-of-maryland,0.14285714285714285,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.10526315789473684,0.3244428422615251,0.37499373696680705,0.6123673219292544,0.09259259259259259,0.3042903097250923,0.3333182007104325,0.577337163805027,0.0,0.0,0.0,0.0,1
71,https://w3id.org/scholarlydata/organisation/university-of-maryland-college-park,https://w3id.org/scholarlydata/organisation/university-of-maryland,0.14285714285714285,0.3779644730092272,0.01798620996209156,0.1341126763661495,0.10526315789473684,0.3244428422615251,0.37499373696680705,0.6123673219292544,0.07272727272727272,0.26967994498529685,0.266654560568346,0.5163860576819885,0.0,0.0,0.0,0.0,1
72,https://w3id.org/scholarlydata/organisation/university-of-wuerzburg,https://w3id.org/scholarlydata/organisation/universitaet-wuerzburg,0.6666666666666666,0.816496580927726,0.04742587317756678,0.21777482218467492,0.09090909090909091,0.30151134457776363,0.02371293658878339,0.15399005353847822,0.09090909090909091,0.30151134457776363,0.02371293658878339,0.15399005353847822,0.0,0.0,0.0,0.0,1
