INDEX,URI_1,URI_2,per_from_org_name_union|null,per_from_org_name_union|sqrt,per_from_org_name_max|null,per_from_org_name_max|sqrt,per_from_org_name_lev|null,per_from_org_name_lev|sqrt,per_from_org_uri_union|null,per_from_org_uri_union|sqrt,per_from_org_uri_max|null,per_from_org_uri_max|sqrt,per_from_org_uri_lev|null,per_from_org_uri_lev|sqrt,per_name_union|null,per_name_union|sqrt,per_name_max|null,per_name_max|sqrt,per_name_lev|null,per_name_lev|sqrt,per_participated_event_uri_union|null,per_participated_event_uri_union|sqrt,per_participated_event_uri_max|null,per_participated_event_uri_max|sqrt,per_participated_event_uri_lev|null,per_participated_event_uri_lev|sqrt,per_published_work_uri_union|null,per_published_work_uri_union|sqrt,per_published_work_uri_max|null,per_published_work_uri_max|sqrt,per_published_work_uri_lev|null,per_published_work_uri_lev|sqrt,per_role_at_event_uri_union|null,per_role_at_event_uri_union|sqrt,per_role_at_event_uri_max|null,per_role_at_event_uri_max|sqrt,per_role_at_event_uri_lev|null,per_role_at_event_uri_lev|sqrt,per_published_work_coauthor_union|null,per_published_work_coauthor_union|sqrt,per_published_work_coauthor_max|null,per_published_work_coauthor_max|sqrt,per_published_work_coauthor_lev|null,per_published_work_coauthor_lev|sqrt,per_published_work_bow_union|null,per_published_work_bow_union|sqrt,per_published_work_bow_max|null,per_published_work_bow_max|sqrt,TRUTH
27,https://w3id.org/scholarlydata/person/Oscar-corcho,https://w3id.org/scholarlydata/person/oscar-corcho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28,https://w3id.org/scholarlydata/person/Oscar-corcho,https://w3id.org/scholarlydata/person/oscar-corcho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,https://w3id.org/scholarlydata/person/oscar-corcho,https://w3id.org/scholarlydata/person/Oscar-corcho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,https://w3id.org/scholarlydata/person/oscar-corcho,https://w3id.org/scholarlydata/person/Oscar-corcho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.19245008972987526,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,https://w3id.org/scholarlydata/person/fabio-cozman,https://w3id.org/scholarlydata/person/fabio-gagliardi-cozman,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5454545021057129,0.5454545021057129,0.0,0.0,0.0,0.0,0.9636363387107849,0.9636363387107849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065769195557,0.9836065769195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,https://w3id.org/scholarlydata/person/fabio-gagliardi-cozman,https://w3id.org/scholarlydata/person/fabio-cozman,1.0,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5454545021057129,0.5454545021057129,0.0,0.0,0.0,0.0,0.9636363387107849,0.9636363387107849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065769195557,0.9836065769195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,https://w3id.org/scholarlydata/person/isabel-cruz,https://w3id.org/scholarlydata/person/isabel-f-cruz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7857142686843872,0.7857142686843872,0.10526315789473684,0.3244428422615251,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8474561274051666,0.8474561274051666,0.0,0.0,0.0,0.0,0.8861788511276245,0.8861788511276245,0.1,0.31622776601683794,0.2,0.4472135954999579,0.8510618805885315,0.8510618805885315,0.12236286919831224,0.34980404399936865,0.29591836734693877,0.5439837932759934,1
34,https://w3id.org/scholarlydata/person/isabel-f-cruz,https://w3id.org/scholarlydata/person/isabel-cruz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7857142686843872,0.7857142686843872,0.10526315789473684,0.3244428422615251,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8474561274051666,0.8474561274051666,0.0,0.0,0.0,0.0,0.8861788511276245,0.8861788511276245,0.1,0.31622776601683794,0.2,0.4472135954999579,0.8510618805885315,0.8510618805885315,0.12236286919831224,0.34980404399936865,0.29591836734693877,0.5439837932759934,1
35,https://w3id.org/scholarlydata/person/aglio,https://w3id.org/scholarlydata/person/daniele-dellaglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950819730758667,0.7950819730758667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,https://w3id.org/scholarlydata/person/daniele-dellaglio,https://w3id.org/scholarlydata/person/aglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950819730758667,0.7950819730758667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37,https://w3id.org/scholarlydata/person/claudiu-firan,https://w3id.org/scholarlydata/person/claudiu-s-firan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,https://w3id.org/scholarlydata/person/claudiu-s-firan,https://w3id.org/scholarlydata/person/claudiu-firan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,https://w3id.org/scholarlydata/person/alfio-gliozzo,https://w3id.org/scholarlydata/person/alfio-massimiliano-gliozzo,0.5,0.7071067811865476,0.7333333333333333,0.8563488385776752,0.8366124669710795,0.8366124669710795,0.25,0.5,0.5,0.7071067811865476,0.8714285492897034,0.8714285492897034,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.85138338804245,0.85138338804245,0.0,0.0,0.0,0.0,0.6666666269302368,0.6666666269302368,0.0,0.0,0.0,0.0,0.9836065769195557,0.9836065769195557,0.18181818181818182,0.4264014327112209,0.3333333333333333,0.5773502691896257,0.869404673576355,0.869404673576355,0.08172043010752689,0.2858678542745352,0.2835820895522388,0.5325242619376499,1
40,https://w3id.org/scholarlydata/person/alfio-massimiliano-gliozzo,https://w3id.org/scholarlydata/person/alfio-gliozzo,0.5,0.7071067811865476,0.7333333333333333,0.8563488385776752,0.8366124669710795,0.8366124669710795,0.25,0.5,0.5,0.7071067811865476,0.8714285492897034,0.8714285492897034,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.85138338804245,0.85138338804245,0.0,0.0,0.0,0.0,0.6666666269302368,0.6666666269302368,0.0,0.0,0.0,0.0,0.9836065769195557,0.9836065769195557,0.18181818181818182,0.4264014327112209,0.3333333333333333,0.5773502691896257,0.869404673576355,0.869404673576355,0.08172043010752689,0.2858678542745352,0.2835820895522388,0.5325242619376499,1
41,https://w3id.org/scholarlydata/person/alasdair-gray,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,0.0,0.0,0.0,0.0,0.25137364864349365,0.25137364864349365,0.0,0.0,0.0,0.0,0.720588207244873,0.720588207244873,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9636363387107849,0.9636363387107849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065769195557,0.9836065769195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,https://w3id.org/scholarlydata/person/alasdair-gray,https://w3id.org/scholarlydata/person/alasdair-j-g-gray,0.0,0.0,0.0,0.0,0.25137364864349365,0.25137364864349365,0.0,0.0,0.0,0.0,0.720588207244873,0.720588207244873,0.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9636363387107849,0.9636363387107849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065769195557,0.9836065769195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
